"","mean","sd","2.5%","50%","97.5%","Rhat"
"X[46,2]",6.98164511391237,0.70969066093054,5.58630561682922,6.9750028371296,8.37746312363786,1
"X[47,2]",6.79759738821392,0.665084268884721,5.47368864201848,6.78762753162227,8.11693243641483,1
"X[48,2]",6.84230703469586,0.631216682887539,5.59218211501341,6.84082325596341,8.07906153614746,1.01
"X[49,2]",6.66287906316879,0.577173599558784,5.52126577614313,6.66255185189957,7.78394039429256,1.02
"X[50,2]",6.71439706735016,0.728109626565465,5.27041653710378,6.7265007172989,8.14569070386078,1.01
"X[51,2]",6.846947236045,0.782172715120597,5.32147463992717,6.84816799012437,8.34973577871149,1
"X[52,2]",6.93981109632676,0.744591810570206,5.47449549018499,6.95638706788845,8.34725167224963,1
"X[53,2]",7.18861406789927,0.76126932543881,5.69319288115052,7.20141024253469,8.67049835604725,1
"X[54,2]",7.44747891238236,0.688443331737643,6.08487715734942,7.45683939767066,8.7735422979507,1
"X[55,2]",7.44110571697776,0.65928909152832,6.19699594440122,7.43320472397352,8.7276445250694,1
"X[56,2]",7.22388008394644,0.621013648903457,6.02864495122607,7.22877400066064,8.45271609005988,1
"X[57,2]",7.16821859257898,0.565726189613242,6.084953474533,7.16787528427101,8.28324326975844,1
"X[58,2]",6.83267168882542,0.442928124325197,5.99976335869737,6.82299145492694,7.7142003989776,1.01
"X[59,2]",6.92521150946012,0.457394027123389,6.01846318755312,6.92030679201768,7.83242686509608,1.01
"X[60,2]",7.04637394435985,0.422262772939934,6.2113114079536,7.05328706864043,7.88258907143453,1
"X[61,2]",7.43861934756521,0.436592510285143,6.58006946897423,7.44632006920535,8.27445815118386,1
"X[62,2]",7.62099890016254,0.5232515262768,6.59842069893351,7.6247553906644,8.60528043318451,1
"X[63,2]",7.40770575081199,0.466422155789752,6.49964755324574,7.40614167579502,8.31101172810699,1.01
"X[64,2]",7.45441378380814,0.532077563825086,6.41855957649144,7.45676350005719,8.51286975278579,1.03
"X[65,2]",7.79998468724839,0.708284070117665,6.43404055884783,7.80268496742642,9.15755268959747,1.01
"X[66,2]",7.86630402854865,0.933024885759377,6.0720857136906,7.87029708707477,9.67000926359838,1.01
"X[1,3]",6.26129402767407,1.45785773014534,3.39887173756542,6.24704582166337,9.12661177653887,1
"X[2,3]",6.44069128637212,1.29921576340801,3.91300067635611,6.42275664628844,8.94435718469806,1
"X[3,3]",6.56122395276973,1.14538860829442,4.32597372574869,6.5702766947593,8.75727761157316,1
"X[4,3]",6.69887317620081,0.962935046660655,4.80701710059539,6.71896834807395,8.56481488033743,1
"X[5,3]",6.59695964343323,0.933485314441234,4.71808997305223,6.58794242256248,8.40911793171343,1
"X[6,3]",6.50992455457186,0.850125882567739,4.85051095755135,6.5125225144989,8.17988905463796,1.01
"X[7,3]",6.45993489675232,0.708326882166075,5.06869411173571,6.45470566668286,7.88248448255825,1.01
"X[8,3]",6.22864467540686,0.537055214409857,5.12726022642877,6.23759149533772,7.25252885122849,1.05
"X[9,3]",6.63034120355629,0.60316041260048,5.45900218661243,6.62298263808561,7.80188688280277,1.01
"X[10,3]",7.02581130660416,0.640735113553214,5.74854199475288,7.01804147880211,8.29718053444619,1.01
"X[11,3]",7.21294315218283,0.644117419082803,5.93186753103975,7.21693950695788,8.47761317943825,1
"X[12,3]",7.24123819917075,0.6648000807416,5.9154603449571,7.24227841863642,8.52171499670948,1
"X[13,3]",7.27328650314316,0.688964147343445,5.94278285586676,7.27577249736603,8.62349347313153,1
"X[14,3]",7.09499093932021,0.73588236029427,5.65635606883887,7.08646446225464,8.55464527541903,1
"X[15,3]",6.86781754319477,0.690421306779587,5.5457559333518,6.87343589457979,8.23122557942839,1
"X[16,3]",6.53857090593436,0.669081168130748,5.21884386095063,6.53685593955035,7.8744768106836,1
"X[17,3]",6.27528912022783,0.695657175029693,4.89753577767142,6.26594888320331,7.66913054381082,1
"X[18,3]",6.35348021760046,0.741960971231753,4.89681302377297,6.36153705177318,7.82524148614496,1
"X[19,3]",6.47319498495544,0.686649955132113,5.13113020871629,6.47340049513663,7.79620455168303,1
"X[20,3]",6.69021346709868,0.663711706808801,5.39712218820104,6.69801503688228,7.95288805287138,1
"X[21,3]",6.98773074540511,0.646494836304351,5.73388123894454,6.99619333970254,8.2148049328295,1
"X[22,3]",7.21145580495743,0.634357612788777,5.99774215633937,7.21112157199071,8.4531858340472,1
"X[23,3]",7.39766949945237,0.597205561309515,6.23280686245732,7.39266835660863,8.5656353107419,1
"X[24,3]",7.62695064298682,0.548176113502544,6.53950765958839,7.63113544242781,8.73605622053891,1
"X[25,3]",7.53046313716818,0.439918902688047,6.66679819672798,7.52993067085832,8.3913782012482,1.01
"X[26,3]",7.38882694821624,0.485261381486499,6.43269969474648,7.38894059017713,8.31500329929514,1.01
"X[27,3]",7.36592600258608,0.580955860033162,6.22277533293612,7.37160176652632,8.51291340651125,1
"X[28,3]",7.44200838030418,0.603002212402358,6.2558241783171,7.44652775812633,8.65088314400035,1
"X[29,3]",7.43099119880355,0.564112193860437,6.32374540312122,7.42197802261168,8.53862726861701,1
"X[30,3]",7.0343259864587,0.477459636685254,6.13126063478588,7.03404889941586,7.98959535608474,1
"X[31,3]",7.54205079636843,0.5135790874953,6.52194797340048,7.5394006093144,8.55550957102163,1
"X[32,3]",7.57448997821324,0.438694146396726,6.70263546823496,7.57947870304194,8.41396277218562,1
"X[33,3]",7.66286198183334,0.405824959408402,6.85395808987429,7.66244695940392,8.44812823788564,1
"X[34,3]",7.83823929565495,0.462235758260215,6.88873479773837,7.84828346880314,8.70642354016821,1.01
"X[35,3]",7.8755824462463,0.58097344699775,6.76088505554739,7.88065861026494,9.02220814493474,1
"X[36,3]",7.86746062030493,0.626476424944317,6.64086201203787,7.86653172670511,9.07590609713502,1
"X[37,3]",7.8808306956003,0.652120026384523,6.62519732312243,7.87852980389077,9.17628885067792,1
"X[38,3]",7.94861080683289,0.710428576921182,6.57970301061487,7.94867285522994,9.3306499419032,1
"X[39,3]",8.02852223225606,0.637530741846624,6.78461047612478,8.02364422406249,9.27445586285088,1
"X[40,3]",8.14390487335024,0.548712410302181,7.08216673919139,8.1435629615817,9.19654398314305,1
"X[41,3]",8.10370158964726,0.412548251987728,7.29977501392215,8.09802210141025,8.92298362627897,1.01
"X[42,3]",8.38473448130975,0.440312725120329,7.52194268501903,8.37488629220005,9.24766173927033,1.01
"X[43,3]",8.15267774847604,0.43696388315972,7.2932322372059,8.14373001723983,9.01330279249391,1
"X[44,3]",7.47102424017678,0.488606449707174,6.49624893748893,7.49307770315449,8.40644001432229,1.02
"X[45,3]",7.26547341319498,0.642058668856813,5.97736212547997,7.2684981740973,8.56545549193157,1.01
"X[46,3]",7.26488178318561,0.758057347452411,5.77171555459191,7.26953552199273,8.7595002488846,1
"X[47,3]",7.25792026346713,0.76315288419388,5.76655764038152,7.25504172652,8.76284327902794,1
"X[48,3]",7.21650588130233,0.700276249065717,5.83085742213991,7.22628599635004,8.58794039785607,1
"X[49,3]",6.97306533218328,0.67631951382518,5.63481218363046,6.97088609305147,8.28925984524696,1
"X[50,3]",6.88325688656995,0.66463718361687,5.58647759495879,6.88994959422765,8.16487151192026,1
"X[51,3]",6.95870239065499,0.661754610454841,5.67961263940235,6.95395902227813,8.23982764659653,1
"X[52,3]",6.88446587702617,0.649642691289198,5.64421016914318,6.8890722459985,8.12818668532141,1
"X[53,3]",7.0572098799593,0.650543405248342,5.83040919134794,7.04871518159399,8.30777370573113,1
"X[54,3]",7.51583558330865,0.659940607599364,6.23875135811325,7.50821915034527,8.78794453787461,1
"X[55,3]",7.73362687469541,0.647871053798282,6.46896624264865,7.72534814273005,9.011778656651,1
"X[56,3]",7.66297576341669,0.644971941558493,6.42286537023923,7.65439995218733,8.94896082056946,1
"X[57,3]",7.46005556617001,0.62291305755364,6.26199629048014,7.45725665183914,8.70972030522963,1
"X[58,3]",7.1187891066574,0.564306670466641,6.04485748153014,7.11224821970424,8.25191373141356,1
"X[59,3]",6.50322981024035,0.476696625290814,5.53962088794197,6.49604591212925,7.43805100308752,1.01
"X[60,3]",6.303668695193,0.479134494276712,5.36946514757599,6.31724139494785,7.22247571510782,1
"X[61,3]",6.50427597320389,0.59087311858416,5.33409835626039,6.51005127167198,7.64063447890869,1
"X[62,3]",6.44050470031468,0.648344586930754,5.1770693145596,6.43966645833759,7.71958363947546,1
"X[63,3]",6.40336575882646,0.717314991971311,5.02184361079779,6.3970328759346,7.79063611922453,1
"X[64,3]",6.23754386090245,0.829244650932967,4.62615536731317,6.24131592395304,7.88598986276543,1
"X[65,3]",6.33350288391952,1.04368753321866,4.23444917112718,6.33115174161292,8.38376600542331,1
"X[66,3]",6.39283132403252,1.22271637250269,3.91358416201285,6.40607097853529,8.7402321829683,1
"X[1,4]",5.3017737048754,1.96941753225039,1.41939447882795,5.28684000989806,9.21254454711578,1
"X[2,4]",5.46438305496033,1.84069426687673,1.85542410604764,5.45395226392095,9.02311390630063,1
"X[3,4]",5.57936384642494,1.73179703983195,2.19746464447296,5.6162163597163,9.00818665666444,1
"X[4,4]",5.70767963848613,1.61775874259802,2.51925755055806,5.69977460020349,8.83880756387869,1
"X[5,4]",5.79516297362939,1.49249481405307,2.8250144946002,5.80718802752166,8.69955203952471,1
"X[6,4]",5.90276965099205,1.36723547724686,3.22143943514603,5.92920511682573,8.59135183062333,1
"X[7,4]",6.04855167285586,1.20985685329615,3.67662524181837,6.04766297349484,8.42088405388466,1
"X[8,4]",6.19884941011916,1.03913431281693,4.17984521755284,6.19525312150719,8.24789205141872,1
"X[9,4]",6.25739622766532,0.825477331250766,4.70130032636528,6.23937738095482,7.88408001782307,1
"X[10,4]",6.4996647779477,0.723524442213575,5.09000440056182,6.49308773744274,7.91810855975242,1
"X[11,4]",6.45261620446316,0.681981499038929,5.11248682261773,6.46043767418268,7.75415237198298,1
"X[12,4]",6.66742867868669,0.659626000171608,5.38910439291222,6.6732671038546,7.91242180023178,1
"X[13,4]",6.83269562101682,0.661758787651506,5.55882456826001,6.8131654943759,8.14021043969244,1
"X[14,4]",7.07449798068443,0.678815052269427,5.80971179878297,7.06729257886019,8.41660858045544,1
"X[15,4]",7.26590078784939,0.547972111147091,6.1657691902965,7.26255562599583,8.33699142645576,1
"X[16,4]",7.16118322319779,0.511037744163333,6.16574553845137,7.15961483646251,8.16043758701586,1.02
"X[17,4]",6.60164308018368,0.606895784730501,5.4037670158994,6.6098801308961,7.80963330055277,1.01
"X[18,4]",6.57531966180114,0.643756623795503,5.30424440121769,6.57641113133017,7.81911798767374,1
"X[19,4]",6.7535623762213,0.658803827416603,5.4847390015112,6.74084227053483,8.05576068216148,1
"X[20,4]",7.18617462381857,0.652775669962791,5.90654386939276,7.18543461667998,8.45070916703825,1
"X[21,4]",7.49119106735215,0.636271163127886,6.24345766202566,7.47986252074229,8.74569397935719,1
"X[22,4]",7.69668479205702,0.620635838321481,6.49686332686828,7.69379759824434,8.91248419901448,1
"X[23,4]",8.04612070215943,0.564954891393392,6.92860951229066,8.04402840248011,9.15000522943753,1
"X[24,4]",8.07211173227582,0.488280380929384,7.14364155965994,8.06695553748268,9.04125397368686,1.02
"X[25,4]",8.28191914701628,0.58625819455384,7.16269617878981,8.2797803794411,9.45819128512398,1
"X[26,4]",8.31247177135545,0.607520380100846,7.12670888182565,8.30433761687018,9.49153290218059,1
"X[27,4]",8.37172711949395,0.591219683744829,7.24756703282767,8.36147176791612,9.53668002397955,1
"X[28,4]",8.36833392306969,0.549680243237166,7.27252526529928,8.36162835506939,9.47182209155574,1
"X[29,4]",8.07077829307616,0.446814193150371,7.18209132260937,8.06568786099183,8.94442154409525,1
"X[30,4]",7.79374349446061,0.451575447572702,6.92245021753599,7.79226734877375,8.65279806515442,1
"X[31,4]",8.0613096320001,0.510705622036803,7.07675619576578,8.05483120617786,9.06595500176424,1
"X[32,4]",8.05779950610873,0.430483115573822,7.20199157576725,8.07342651405128,8.90230714412969,1.01
"X[33,4]",8.37251086416444,0.43521761304764,7.5065407658031,8.37339983841297,9.24388475488957,1.02
"X[34,4]",8.51152680804461,0.493253676685245,7.53226362364393,8.5008911832682,9.47722207663509,1.01
"X[35,4]",8.46148661457978,0.583891617092087,7.307505566568,8.46000179661715,9.62858088165253,1
"X[36,4]",8.46422412526356,0.617975761702052,7.24593532363975,8.47364040860386,9.6772467254274,1
"X[37,4]",8.43516382917321,0.622616712372975,7.19899097778138,8.43616135678917,9.65678595433038,1
"X[38,4]",8.36503710492756,0.638632364837803,7.15705412199791,8.35777454154331,9.62749414179592,1
"X[39,4]",8.36241389615489,0.637674706511182,7.12407219132213,8.36144425956776,9.62589183719786,1
"X[40,4]",8.32671648175376,0.633198408605046,7.08875551377881,8.32136128094373,9.56827558987656,1
"X[41,4]",8.15247017865987,0.628930630360551,6.89553049667384,8.1533958299562,9.35990887758976,1
"X[42,4]",7.84834836090255,0.616221109492045,6.61896477719634,7.85155429186485,9.03847919744737,1
"X[43,4]",7.5465663995586,0.555615317394013,6.46130152282626,7.54161289419713,8.62387616826834,1
"X[44,4]",6.60357147983134,0.575426403817806,5.46661499053461,6.61232553391116,7.72611260763098,1
"X[45,4]",6.6419185188547,0.668705008042676,5.31576135902708,6.63629197332665,7.98888371697406,1
"X[46,4]",6.74133138363418,0.82833693492117,5.08378897736641,6.72461006938609,8.36849513531616,1
"X[47,4]",6.84610974110876,0.895045120800324,5.1228324883255,6.83548515118644,8.58719051975799,1
"X[48,4]",6.90457608772663,0.906863470801063,5.1626850545649,6.90474686043529,8.69308645274478,1
"X[49,4]",6.9502622042318,0.865033408115131,5.24300019073483,6.94721491711964,8.60206488744051,1
"X[50,4]",6.83617177840175,0.970160592044452,4.91463929127359,6.83173560390643,8.71312538884452,1
"X[51,4]",6.810324614027,1.02291396745102,4.79935180116107,6.80778824370593,8.78109591048435,1
"X[52,4]",6.73442516580123,1.03744405307954,4.69401801209667,6.73652949270732,8.72958048649503,1
"X[53,4]",6.65707780369074,1.00513007784889,4.69159158591145,6.66516472907812,8.6206038964309,1
"X[54,4]",6.63828430735807,0.927631808012313,4.82114316700393,6.64822239366383,8.45418604989898,1
"X[55,4]",6.52858761217415,0.81137877301937,4.91696134510045,6.53379899960186,8.14797323139464,1
"X[56,4]",6.60624902974392,0.811411811708222,4.97678805464663,6.62841657900825,8.16380563819167,1
"X[57,4]",6.6474465096393,0.734929217398631,5.23535646223704,6.63589368837735,8.06596472068083,1
"X[58,4]",6.56094816669287,0.696346618024493,5.17616064628784,6.55725896835711,7.94417323891524,1
"X[59,4]",6.62101929833451,0.705897320893205,5.27285161682185,6.61913311661349,7.98334724171781,1
"X[60,4]",6.66092464463723,0.754954225980647,5.18316249505026,6.65952469908429,8.1533064995092,1
"X[61,4]",6.82287539820416,0.847493436290263,5.15779636656094,6.80675757634888,8.50558367575955,1
"X[62,4]",6.88476878506279,1.05320523597198,4.8008858123728,6.87530623328125,8.93993453879978,1
"X[63,4]",6.9853449896107,1.23910846366031,4.55948442714573,6.99604990263772,9.40491791229273,1
"X[64,4]",7.1115623270672,1.39625396970525,4.42093593885071,7.11888192824386,9.81217846753719,1
"X[65,4]",7.20899583908731,1.51525501270532,4.20403386723504,7.22209701700235,10.113871185459,1
"X[66,4]",7.26272711887399,1.62247118802674,4.0407026000286,7.29307966232282,10.3473403582726,1
"X[1,5]",6.99192611241419,1.74515379994099,3.67765423936168,6.95027790871506,10.4451448978855,1
"X[2,5]",7.14531187891829,1.61280144590833,4.04145682980456,7.13708176372171,10.3718768163571,1
"X[3,5]",7.29478327316759,1.49235330274447,4.52098937993736,7.2611080893243,10.2610404296335,1
"X[4,5]",7.44036974638446,1.34875532403134,4.84648838613633,7.40216628851378,10.1249201386266,1
"X[5,5]",7.5235123733195,1.19727015636003,5.18746723584077,7.49491481800713,9.86307171778616,1
"X[6,5]",7.6116916453888,1.02667730721703,5.63383200428434,7.60584113150853,9.62459052485313,1.01
"X[7,5]",7.76789604864919,0.821286977765087,6.20646023703791,7.750564736936,9.40772987833696,1.01
"X[8,5]",7.71039565359862,0.640435935967995,6.41480960880316,7.71437066795845,8.97307093356223,1.03
"X[9,5]",7.93997128057858,0.707901801328701,6.53502146915981,7.95143113273625,9.34463899269097,1.01
"X[10,5]",8.12018027793738,0.669958654859609,6.82338928416111,8.12791507937136,9.45991697697904,1.01
"X[11,5]",8.35432889159141,0.647045978791967,7.09908218751587,8.36055866155717,9.59857973083301,1
"X[12,5]",8.47067927176021,0.630601866536499,7.23765277906196,8.48442771202708,9.71862234689849,1
"X[13,5]",8.51212459053668,0.611994059969375,7.30879879728866,8.51149068699941,9.69703096464048,1
"X[14,5]",8.74541923328505,0.583340184072318,7.58940994236609,8.74930226360248,9.86390702502848,1
"X[15,5]",8.66111254190751,0.43765660384695,7.783784212857,8.65315518494671,9.51489536611363,1.02
"X[16,5]",8.09928342793587,0.498657757298651,7.08765962689316,8.10273763933987,9.1100940060471,1.07
"X[17,5]",7.21202184570208,0.582974996329764,6.06245501738693,7.20627255074258,8.35920662208361,1.03
"X[18,5]",6.18830938208051,0.529541458778282,5.17747379328532,6.20231033449179,7.21745974125688,1.04
"X[19,5]",6.4993102854478,0.612071206270152,5.29984531991753,6.50535654563537,7.70129116970021,1.01
"X[20,5]",6.84396422339405,0.676387281837888,5.49597011531771,6.83918015949442,8.14178545339971,1.01
"X[21,5]",7.21767892734824,0.627528906124341,5.97703051535131,7.2296890929917,8.4245126316038,1
"X[22,5]",7.6383121092864,0.554124310999398,6.52910293462766,7.64145401545365,8.6986814674686,1
"X[23,5]",7.63673645005635,0.46975126398008,6.73359761129583,7.64522543215819,8.53119293370029,1.01
"X[24,5]",7.51907135862518,0.441951885349094,6.643638422741,7.52348302853925,8.3730283788737,1.01
"X[25,5]",8.41969047435102,0.492725019992493,7.45819432126698,8.41686163038512,9.39916981650131,1
"X[26,5]",8.84959496221289,0.441353494192086,7.97367207412256,8.8570104295234,9.70905692850048,1
"X[27,5]",9.1466662918222,0.429635156911697,8.27881236069358,9.15675254933676,9.96837959517795,1.02
"X[28,5]",9.11197946698023,0.436962612739724,8.24188390573539,9.11411034105397,9.97394106197848,1.01
"X[29,5]",8.8056827329278,0.472058870400835,7.8815126732523,8.81691547336931,9.70920504872802,1.01
